"","GRF.CxDf","GRF.CxOE","WTF.CxDf","WTF.CxOE","GRxWT.FC","GRxWT.FDf","GRxWT.FOE","GRM.CxDf","GRM.CxOE","WTM.CxDf","WTM.CxOE","GRxWT.MC","GRxWT.MDf","GRxWT.MOE"
"5979",0.237068312842292,0.4399974250196,0.480097885893316,0.269967268714313,0.238851641443629,0.475659859206449,0.0860908474862623,0.0742993296664885,1,0.914419758412276,0.844024277997663,0.816068114481228,0.155775940550363,0.811752351833899
"5980",0.478136109863648,0.823866346859689,0.60768383216214,0.95533867161882,0.34914054126372,0.0162467341256939,0.0463700270975521,0.0104756499990329,0.999434219973619,0.856989251530436,0.526421637951401,0.890526483734204,0.0752854608353123,0.235163735033808
"5981",0.575020335960746,0.850509100002407,0.574118577628326,0.639437300762784,0.242077637173199,0.955836811452726,0.955315912021023,0.599612800101215,0.949544558805958,0.897558738142816,0.514631623358223,0.512886353877671,0.172168039708993,0.245881965078835
"5982",0.792687805330879,0.792522773713357,0.679408696435544,0.41191149201637,0.920214986201098,1,0.0673368214026932,0.546559319217925,0.999915670542186,0.548468564758094,0.485168599851094,0.089109602002888,0.798845182186683,0.488073713826004
"5983",1,0.633464098119309,0.898347572114187,0.921277997460886,0.377338917918781,0.298704676716776,0.0453198396082182,0.642060364273307,0.973500337476416,0.943383111784383,0.878425422846758,0.390346753849447,0.253700922030574,0.0464916675825797
"5984",0.547285451305643,0.976925560036349,0.732738620053414,0.587671462473976,0.644012220043543,0.509488745559005,0.9524611449435,0.981417789593805,0.999434219973619,0.985317782506115,0.671902558263585,0.692003203006905,0.693410197072991,0.517028693017836
"5985",0.0181287617113369,0.964330024142713,0.908382220694413,0.0164036823266725,5.08570318408015e-05,0.0251247646130438,0.0368185255597966,0.0312642555278499,0.98014115169433,0.0362802869555232,0.00764461138749847,7.18609697434403e-06,1.89033226674831e-06,0.0924494702641999
"5986",0.712278630148363,0.974229946276324,0.894686881216036,0.912816454247619,0.249550206780262,0.700297605325793,0.137211015683263,0.756964362168872,0.999434219973619,0.498848180890609,0.930936939335773,0.851236877771669,0.757159806790105,0.75418983459369
"5987",0.469045759923794,0.586982442294418,0.0130644688059587,0.0684155016794128,0.00687198649263391,0.437734385337501,0.746407731255309,0.0595057197218539,0.999434219973619,0.273416156882532,0.789373372191884,0.275000237562469,0.400322806359864,0.107623114238933
"5988",0.812260719888202,0.826026678464144,0.728199954697726,0.307335509448294,3.45251278249489e-09,1.02441933455158e-09,2.49179837113538e-09,0.462069838850765,0.999434219973619,0.912381950997138,0.644602977478355,8.18923901281343e-10,5.28780719587541e-09,6.49261664541856e-09
"5989",0.246866875502383,0.699327710230788,0.167006706898299,0.388275275202818,0.422235761262058,0.643737776714638,0.620457523244229,0.265530704291153,1,0.914246066604933,0.622082759227609,0.741500658539747,0.734578683724972,0.663180434425973
"5990",0.171683006130804,0.238566980985702,0.0426745362269836,0.299606008079709,0.0317177988824986,0.161055220918019,0.417449152748762,0.792746557745557,0.999434219973619,0.979522847781346,0.980764707432211,0.933257990709153,0.951867088983205,0.709168619206146
"5991",0.344668174815617,0.429235325147206,0.908382220694413,0.63626147579511,0.155395117011511,0.645087953652164,0.345937706936536,0.118727470203486,0.892522559696016,0.611289548960106,0.529591957373277,0.594470596611294,0.955672363897777,0.486375884153985
"5992",0.556506229349821,0.908178040585781,0.171996298874886,0.0755942353492753,0.0774362512706688,0.395123875358492,0.942938483090007,0.842438596882784,1,0.966501231020369,0.997078889780829,0.287367656495126,0.256014871314383,0.254272522005346
"5993",0.983361366479529,0.966776293297725,0.196669744180942,0.125087291266655,0.0335997737384534,0.49303316600197,0.994710087604213,0.585155315257798,0.999434219973619,0.612280651902166,0.788250039177451,0.0872917471277913,0.678100249808847,0.338085383832881
"5994",0.854627856221464,0.413712919884767,0.979797639594823,0.832212704181535,0.987552491993133,0.797751887583385,0.057243362634084,0.307303970716645,0.385601740636413,0.861518456549634,0.766934129249426,0.415189712067898,0.857508675159195,0.834894792306411
"5995",0.995337823305433,0.951619852468333,0.123999230533884,0.670537969928856,0.00292851938930647,0.148217880568857,0.000997605724771231,0.000733587890435202,0.98014115169433,0.94356758515763,0.982872731845462,0.0339172925063095,0.257958593728089,0.125422481405908
"5996",0.781841193002769,0.580245630871319,0.939892992850434,0.912648255746556,0.679926646303671,0.572422351062088,0.417909060197665,0.100330295633079,0.999913048786865,0.448149567187805,0.826656097045329,0.753018227031316,0.979089011624604,0.324724926414642
"5997",0.990860011451254,0.964330024142713,0.803418868911752,0.84920517443382,0.646275195203408,0.902091161537986,1,0.0511054584207658,0.999434219973619,0.759193533245404,0.961788956322597,0.753252419363859,0.422739568216846,0.721384856673291
"5998",0.784361270713124,0.999172328809253,0.569235384210128,0.991454252732885,0.554323043777224,0.414280357772698,0.55515025055214,0.379522536716644,0.999434219973619,0.951307830527676,0.81026338450087,0.117656683476502,0.565674262402946,0.503827040810791
"5999",0.634647190265306,0.886060038651523,0.452701461382001,0.924524441440596,0.813991950087478,0.643582625046892,0.307490624354989,0.0412513260059214,1,0.258044677000924,0.585060656920738,0.439395378882329,0.649788156280481,0.0597799351683399
"6000",0.370161872605395,0.7652211119351,0.932157997027574,0.956347739039683,0.376346627875997,0.965941489578134,0.897482612917977,0.00418815035110689,0.976975742720915,0.947186719007788,0.845632979291506,0.0110780245406671,0.982358012415079,0.110980385686273
"6001",0.855545937542011,0.969140975935746,0.49279978410418,0.976973416372641,0.764019356076316,0.940878310037171,0.810766092221781,0.00213486766361752,0.999434219973619,0.317075696456921,0.992256575441984,0.357923136575851,0.51814664774445,0.549754418115167
"6002",0.4188789586685,0.851029305647171,0.468606985081008,0.980571882424044,0.689168901973855,0.777169866060794,0.250046548057122,0.0603195650503089,0.999434219973619,0.201315893779565,0.858668259528329,0.0815645913794051,0.0857440989351907,0.116599123284935
"6003",0.0161557600015776,0.483585359336957,1,0.945495055959306,0.351703477067609,0.181051977755691,0.762343820677123,0.0104002572379206,1,0.523102830355469,0.982872731845462,0.335767403724921,0.685961053234729,0.418948611431927
"6004",0.549836814029609,0.835487240494381,0.730002825563637,0.813752148899491,0.0310520643757915,0.344087952314675,0.000484575321024845,0.577954337569918,0.238965162354856,0.465973217454446,0.916033650500917,0.0220886134649807,0.448899377757893,0.952121752392579
"6005",0.673334051120733,0.799529161215218,0.303830564945243,0.631783268373178,0.96032032825487,0.673392621441078,0.170798485236189,0.897175647858067,0.845135837407573,0.611069583023408,0.997078889780829,0.742912791011755,0.692451316450185,0.161965468870957
"6006",0.997697024038057,0.812498305695859,0.762439137526588,0.930092379923215,0.98792505186621,0.7759573198811,0.78180205975848,0.0962990436148254,0.997752410141593,0.581057361037604,0.954745595309395,0.117109464772686,0.417698528754776,0.0546121370813023
"6007",0.146298975907949,0.669577002709739,0.262948394729347,0.244249673653868,0.0268580752861253,0.753828295142368,0.970691912804035,0.12881170886226,0.999434219973619,0.833784817613519,0.834107702239575,0.175035838776639,0.815086707943843,0.515665351118512
"6008",0.0752439282113175,0.84165435008924,0.225758583580496,0.677123074857961,0.800960822524873,0.964918122956259,0.383683558988036,0.127668551097074,0.98847232088096,0.263777501642698,0.571949765225336,0.00296953720797572,0.792552517415585,0.0861833469877705
"6009",0.869928134516905,0.909720407326662,0.184981253893193,0.389044610963515,0.00769163226000129,0.337930066068896,0.0148576540127295,0.545518697267221,0.999434219973619,0.402875294308821,0.859654663707885,0.00927429134143907,0.35680441180097,0.0412406032359627
"6010",0.897638207622473,0.97916724343602,0.0636367825634984,0.542552384898862,0.198638110354562,0.400498868897101,0.73387711007436,0.860651495696243,0.999434219973619,0.307173141177564,0.980764707432211,0.471429715166737,0.0627404970825188,0.319352220805379
"6011",0.206615415248075,0.582946183453318,0.624929340913596,0.785335948435139,0.0195635465490004,0.110193939514537,0.230998704550751,0.0463904409385901,0.876508759815042,0.616179471384806,0.181652357648997,0.000481779819520668,0.210579114957653,0.292119282394782
"6012",0.750722585728757,0.808112099780727,0.527379948357221,0.688729119361633,0.443598152717585,0.837504947658095,0.788742290249771,0.955008706287529,0.919886611031506,0.415549109741195,0.982461901519109,0.8656363888327,0.390429640963467,0.618367358463846
"6013",0.203235225215858,0.328410751463309,0.132246357461656,0.665612360134453,0.316538909076878,0.553919695215453,0.024009705212738,0.553002177082452,0.603683183750917,0.950567966930872,0.961232129607692,0.265743748305434,0.702201866056462,0.0173380154572733
"6014",0.887285433544943,0.826525576900505,0.122816872056485,0.193715607598236,0.0726477037662385,0.811128641164394,0.471825400692929,0.286037847911156,0.999434219973619,0.779383710165962,0.979888184699479,0.299816130908779,0.804400090701735,0.569011045985233
"6015",0.867806878207397,0.987430723799776,0.996071312336073,0.877286797494507,0.832942739298283,0.672995229758885,0.943117688510493,0.74066421682889,0.999434219973619,0.745681717871028,0.729673315542685,0.866306629562899,0.595850792824601,0.543283214577615
"6016",0.712633603117107,0.783865536707522,0.259319378654663,0.246039282355519,0.0455937265747367,0.791092805893127,0.997668079081442,0.645581184544172,0.919886611031506,0.529507064961476,0.684042496782204,0.407525511133193,0.701997153636571,0.361057163898205
"6017",0.24042653172043,0.709031572896406,0.0306976974447765,0.303606167681583,0.27866765088,0.955226424888413,0.624228587934812,0.118870023357026,0.98014115169433,0.313294828045524,0.794747440766813,0.328345569994034,0.363887856084852,0.313667745776902
"6018",0.356806102420077,0.964330024142713,0.360216748197778,0.697637543356084,0.272123231984806,0.452127079363039,0.383955040302957,0.0337348112880417,0.812958059609066,0.671682015747649,0.356306555651679,0.0851262265087523,0.496298956150342,0.135327338080744
"6019",0.747802558291444,0.83386120864572,0.877991358704949,0.790947786275565,0.27341233309314,0.106237407454494,0.844785987062113,0.423914140526815,0.999434219973619,0.636964111822341,0.784969348109238,0.425540680218466,0.626020014206048,0.648275279299252
"6020",0.926661586291271,0.964330024142713,0.229026140453346,0.646148841758891,0.232424846938174,0.883046439240063,0.412851478812185,0.537024587135903,0.98014115169433,0.884902339828468,0.951900959380174,0.523788140233174,0.766459773489791,0.830626712425617
"6021",0.705300405132235,0.944320186047375,0.377217723425871,0.713182210923316,0.558628324152588,0.487574916577606,0.900796543739003,0.419184926807758,0.866771674805446,0.776627324648276,0.940859692816147,0.844690010421164,0.389342875530348,0.363746075356793
"6022",0.650934345483165,0.831992126175082,0.536870498217424,0.784184809620303,0.76557732416974,0.43884549112093,0.555399375332791,0.779255830832077,0.881341160036352,0.783516201009815,0.620047163024433,0.179159255969733,0.151847077470643,0.00246474008210436
"6023",0.0748552956061022,0.341150373404775,0.805414561852487,0.991454252732885,0.869424447434855,0.116083315812459,0.0558066442247516,0.114519920294413,0.98014115169433,0.646795794164526,0.739319563706135,0.987226391316606,0.510079672163174,0.939717100788096
"6024",0.954769084709951,0.761318826349129,0.198609905556183,0.53683262103454,0.0693815848080047,0.832996660055437,0.0431908279167988,0.361499527342684,0.919566592597618,0.727698882227348,0.717307097763016,0.316009573482898,0.205388677718817,0.0104356083353881
"6025",0.634014368079166,0.878340277469089,0.996071312336073,0.871367537277934,0.699686573698735,0.357830667021098,0.55037590894791,0.42030084309005,1,0.690496885991648,0.693953660179848,0.366817483695929,0.488760339050664,0.911499659752655
"6026",0.0727861237860113,0.882085640754125,0.894029054045156,0.969282871630732,0.229649752173249,0.541366608209872,0.0331472826246237,0.115369537806033,0.98847232088096,0.79056534985531,0.90811926951876,0.152340519407081,0.780758202305758,0.53220304582623
"6027",0.309419471927392,0.991817290945298,0.129141555568372,0.299170644093699,9.36529090184297e-05,8.58046319420992e-06,8.69300509509104e-08,0.804490276277449,0.999434219973619,0.518149657792613,0.249282148110784,0.000152467864568478,8.09190720952719e-06,4.36250259064716e-06
"6028",0.376299612041401,0.973319308206251,0.589522278763737,0.803038678901082,0.000927892958612755,0.00181976139514552,0.000522637766992055,0.0524137607977083,0.994068137407305,0.58418220123269,0.860250202408282,0.254101556221477,0.87160847717696,0.203400869001366
"6029",0.494330747597335,0.995370921432166,0.463976896555679,0.787710366029811,0.223599573821003,0.805642110098245,0.385916040865725,0.49274017656587,0.98014115169433,0.409176508499075,0.967674137155832,0.776377212069553,0.181363396353848,0.261887530491624
"6030",0.926861665360767,1,0.586611443394055,0.738844026540587,0.612192125266453,0.202199668842755,0.952616432723667,0.611024215264752,0.981317319157124,0.321881880211089,0.847080189635002,0.728484820727958,0.185471545557196,0.586422480988317
"6031",0.963180658565447,0.95548495854822,0.707678057670695,0.600801265501315,0.855130408783663,0.495474346043792,0.435134089832131,0.540395327600358,0.850038371428523,0.385571605327409,0.914878669657215,0.943620614596341,0.551596110892195,0.167570332506254
"6032",0.217630428583031,0.818017531766875,0.0385818402688985,0.229360307931658,0.00140771038260132,0.964169648661807,0.0599555333791716,0.828707675228233,0.98847232088096,0.747038969914078,0.582677334412143,0.396030384301981,0.589763924394034,0.583428453908592
"6033",0.65154143871813,0.448480309904239,0.251956157206361,0.82290525406595,1,0.090201869228084,0.345816124041626,0.0179361549270002,0.999434219973619,0.371277697142177,0.9969961008635,0.180765828973477,0.736242059255951,0.26776359835349
"6034",0.679611021387183,0.433659531407735,0.052177562703128,0.24701672472918,0.322611251825301,0.610340295423181,0.407193518803549,0.97141448986969,0.728738752281592,0.839852447208351,0.760766786960772,0.298188126357092,0.489841460353724,0.623149846736004
"6035",0.538777394543844,0.335590954759841,0.303830564945243,0.631783268373178,0.0901572062488795,0.997773367178191,0.725888629345795,0.866813781506128,0.990556121928031,0.655256550543956,0.495788979661571,0.483887690662997,0.969423380070118,0.931089094055186
"6036",0.177408105712887,0.60469617214271,0.7212510852242,0.906421609586089,0.572277278775948,0.272249627341073,0.557274132123394,0.235377695108578,0.682418098947779,0.92828233218422,0.884937187892459,0.0675011991260434,0.584579401214442,0.843836158526765
"6037",0.176052323338742,0.656135543099047,0.170380852188345,0.29894934736999,0.498184606704645,0.61863464847654,0.857403173649382,0.0216950617864521,1,0.55910267692005,0.839387856164162,0.905505340941637,0.308345892960459,0.796715719229281
"6038",0.951953604261966,1,0.585015258510266,0.570951426062114,0.300833850832038,0.675429894850016,0.747154491559314,0.167277271818361,0.999434219973619,0.276873373102321,0.920301482775904,0.855913453022585,0.699752678875748,0.768234017672231
"6039",0.949753252579836,0.0073352913576077,0.135759885936996,0.464567332146725,5.08570318408015e-05,6.02334209572577e-07,0.00126808049616491,0.0136870384715751,0.999434219973619,0.837488353333241,0.856344495924593,0.000198653959393721,3.34864826988454e-07,0.000164924989242396
"6040",0.731155124324352,0.854313601469798,0.71658761763631,0.901104647532762,0.44805621187239,0.500266313898953,0.230353887007598,0.161498872231086,0.892522559696016,0.774532494291622,0.957740602101608,0.016126027111363,0.1079369084284,0.137334959771999
"6041",0.825896594844155,0.658241343566128,0.901940107108726,0.886309253179811,0.703659369809613,0.66377934558401,0.473245534393246,0.52559740871495,0.982356205169931,0.919177968399326,0.860250202408282,0.643375642036395,0.218098379828872,0.704020102076478
"6042",0.797331952121962,0.533252726027604,0.186735767580978,0.711910909237214,0.517447239627016,0.0879435612217829,0.864546596073914,0.517254036648578,0.694635067177025,0.505402212470412,0.560586632291584,0.156945851135589,0.959249064895293,0.428312612250998
"6043",0.47586109043249,0.277134539004433,0.0661505799684615,0.380389872468685,0.253381748031483,0.117835677177108,0.0587750435997031,0.0786433959793106,0.999434219973619,0.824473164317617,0.0137159264208306,0.632014758883444,0.187533110516695,0.0454102787533625
"6044",0.923081075565136,1,0.0910325959359,0.157945710436394,0.0774362512706688,0.902549829673039,0.969502239876165,0.111445738488086,0.999434219973619,0.875788156184962,0.955912817322068,0.844690010421164,0.193531584364187,0.829422968887368
"6045",0.407068446361063,0.662111963739519,0.0370769088577626,0.351961577374929,0.00755304765390156,0.209956486758423,0.381897491702495,0.459260971172176,0.999434219973619,0.271838425589191,0.129977137979679,0.241439097547958,0.735414542146792,0.675729060823879
"6046",0.0694037689046599,0.969526337320613,0.715879086742912,0.705770116706133,0.508871240597523,0.153386521291989,1,0.00119952989793822,0.999434219973619,0.365136160333178,0.935598132320929,0.85710158512682,0.0756469089347621,0.879718611587321
"6047",0.177760560381852,0.662912908997845,0.355261529196545,0.703437375261045,0.827912133124103,0.965717701731206,1,0.00202143467908309,0.999434219973619,0.367376585759234,0.863444808905302,0.149922684239569,0.761582062594072,0.0834999588716297
"6048",0.926661586291271,0.675970248779084,0.370695308108612,0.877286797494507,0.201520194977681,0.938374711901495,0.374698823241576,0.713074535710136,0.999434219973619,0.935495412554416,0.88690722306845,0.0405022682908293,0.0732272514206828,0.022924997360594
"6049",0.252229818236515,0.500287219906651,0.414096709256416,0.341343047077964,0.0235583279122906,0.911259536554512,0.996353007455118,0.0626917867719412,0.999434219973619,0.659998194223315,0.852420442891933,0.610710649729685,0.716916286116818,0.242859440885162
"6050",0.9302056504572,0.872331457796853,0.858230662791655,1,0.3155370407321,0.298704676716776,0.491157303387923,0.123367597820551,0.98014115169433,0.951262186191829,0.730510449002413,0.744066341358354,0.0746803601449643,0.820325100092926
"6051",0.0889320440924265,0.492422058138414,0.785051118561295,0.862773175635829,0.188151896134264,0.557086017998971,0.956046740403209,0.356063100011146,0.98014115169433,0.994709107177041,0.607253059575361,0.55413884477943,0.902132248765557,0.3578945067577
"6052",0.200360888161939,0.925369617734724,0.66540998568311,0.602658979804557,0.79038227469056,0.717471116146543,0.409822985317399,0.139753412761253,1,0.895398396593233,0.619350184642877,0.0684180138365691,0.813322030191714,0.276089698961166
"6053",1,1,0.798170760534452,0.697265717250342,0.558143181431326,0.845549292790675,0.988575406296573,0.026042486319454,0.992791499659137,0.167868752907576,0.318910190472239,0.927908339446612,0.818527650591107,0.38820815032005
"6054",0.266647742819112,0.754044982620814,0.386956211726442,0.711346488495716,0.269800260862288,0.384271775925269,1,0.0323560234173419,1,0.748160726208938,0.216645354512982,0.137801387353654,0.415874052532294,0.773862236896236
"6055",0.0164989797638984,0.695463787624583,0.183597266510525,0.537420681522956,0.453986255484625,0.0670155413849923,0.403024406283444,0.0334363327517363,0.883050103935151,0.927836886305291,0.437709133565731,0.644247721647126,0.12970618796582,0.101662400528522
"6056",0.784018184432219,0.981626672515625,0.701236805485311,0.631101508745331,0.607820111380434,0.735289600575067,1,0.0909373840571693,0.982411403821401,0.376997911615951,0.621821383347648,0.306162172027258,0.185557305997706,0.486375884153985
"6057",0.592557609248169,0.438174336041124,0.615035445529918,1,0.912079869045404,0.914860797395963,0.11052356164158,0.233452865220793,0.999434219973619,0.983501289618236,0.94728213425357,0.970705815424683,0.323259591360241,0.880764212756299
"6058",0.873881041295356,0.974229946276324,0.259245777132759,0.445536056457686,0.668304399463905,0.697892331464384,0.715727347623159,0.321159732609529,0.999434219973619,0.884902339828468,0.5276519250291,0.0977061981957785,0.654412881825992,0.866054612927124
"6059",0.619576848446382,0.619468581511858,0.227217751644759,0.500111768447444,0.99726324581251,0.56492058626014,0.0276043411656226,0.0234736924861201,0.999434219973619,0.73903272306476,0.919810792312312,0.516282727432587,0.459557917210676,0.78146683197533
"6060",0.0490767559291785,0.175986165246055,0.196535048842052,0.49848778099713,0.945668570055091,0.770015577155156,0.396463410580917,0.926331691040958,0.80297039911484,0.533804878470697,0.90985528107491,0.738404448499627,0.63246216509913,0.235029659810306
"6061",0.758980730425414,0.875232234808054,0.258367244356117,0.671034567937826,0.386672794635578,0.555649754805715,0.948619144167054,0.0031342580429013,1,0.403351285431528,0.816308278013328,0.222153448639206,0.684297714366669,0.493879846179351
"6062",0.608863858646255,0.53888284684839,0.99901490572865,0.676657745030468,0.181283834596031,0.0530378739412858,0.0272988780390891,0.15324424089153,0.493574610125615,0.367376585759234,0.804642826387392,0.568191514874125,0.0047546351079713,0.00849630352132042
"6063",0.20970812721089,0.706945429645246,0.052731838742253,0.857788770869671,0.447663220352488,0.988206367437734,0.140227318247137,0.602974751168827,0.932129208734145,0.796981949266083,0.784164777435943,0.869238048151791,0.818963341681022,0.706975091438917
"6064",0.478136109863648,0.973355897525948,0.825621453336622,0.669040305539596,0.308490555711386,0.99374711351558,0.773540577958777,0.137355498532549,0.98847232088096,0.887549786563117,0.746747485774118,0.732781189736016,0.563648616815864,0.830956364122743
"6065",0.293571829781168,0.721226057259046,0.3675634925031,0.644740516557892,0.699686573698735,0.650512040337973,0.294313194343471,0.00620951675125037,1,0.290376029441095,0.826656097045329,0.242673107470383,0.969975284880592,0.0962255068469975
"6066",0.952365070766623,0.843882464847952,0.543310123618076,1,0.987392964589537,0.626536088626254,0.591046440608846,0.160733736645875,0.978874083570862,0.489955593505622,0.313857426671348,0.0864891388605292,0.0529779333060161,0.352807237342923
"6067",0.858379770838556,0.854313601469798,0.157085794684046,0.752760352424464,0.453986255484625,0.0366819198035966,0.332329867237465,0.865164555195451,0.978814999614759,0.2244067668124,0.779784301638146,0.197452753019131,0.00446647873097405,0.0108223065694176
"6068",0.956778579904498,0.974229946276324,0.850092690703894,0.931584410407996,0.998615703793995,0.817223101850297,0.996174635553842,0.00131121683053743,0.997752410141593,0.176273613879565,0.979179347017773,0.8537587439047,0.110530723413598,0.448560751657909
"6069",0.121205411854371,0.710283070343313,0.43348157845737,0.722354135799913,0.214363682279469,0.648542099839834,0.203499789617842,0.372480554556752,0.440238319927936,0.113914849819164,0.693953660179848,0.538904582022494,0.0751171023665126,0.00334008807238945
"6070",0.957414581358079,0.116823006594954,0.486036896866313,0.751376812285091,0.860725017049806,0.724203654277442,0.00807159743866938,0.158305111277905,0.86418234378803,0.115314329518564,0.270510790010831,0.642093623164287,0.227845673082859,0.00321963145066845
"6071",0.247969773952361,0.460398713354805,0.0161830719176619,0.738361153990007,0.0943200891515089,0.995052111466914,0.00491637566665024,0.800602654241861,0.98014115169433,0.322031744342318,0.687548596002474,0.424663946620583,0.868436393209988,0.532834304445124
"6072",0.523699366503047,0.687955185302667,0.232247437878913,0.802271897107612,0.364455189885827,0.345065586292903,0.855848825399175,0.354366808827598,0.845135837407573,0.581419089545725,0.575237374813366,0.0561552850692491,0.0549197315797237,0.989011317431863
"6073",0.869928134516905,0.421124801087554,0.577298256968151,0.764717803775815,0.727210119340852,0.227228315665013,0.700706097018598,0.740607916231429,0.996487005480307,0.499641275652682,0.396892308977394,0.0665262839783999,0.228189719904535,0.93769433070966
"6074",0.939926792220761,0.926229246386363,0.0281778455605337,0.131312626800353,0.0530876942028473,0.757169419422293,0.881932712401869,0.735033850494581,0.999434219973619,0.836908118692421,0.862129157699528,0.877150935209939,0.682772564708382,0.483496023811501
"6075",0.676446416082005,0.978557256432508,0.261932986141819,0.64072444153164,0.435655799894105,0.954342870701716,0.786347030536006,0.0108724004344741,0.999434219973619,0.978572895239341,0.935636210106561,0.0282291388764046,0.984406805790205,0.021710324507663
"6076",1,0.785177748618578,0.752841795797626,0.888300106656884,0.556841758655138,0.897900176582894,0.776718568583031,0.490516576826404,0.981317452368944,0.975343279839196,0.983057687204221,0.711165428474185,0.830673461781707,0.884028120339199
"6077",0.736467994163989,0.822777987216124,0.550539513701536,0.774485773132635,0.946169322152374,0.262358741569776,0.220133085096979,0.987059837818752,0.999434219973619,0.595850893508617,0.869291085582068,0.425816183456808,0.124691033262646,0.11628062496847
"6078",0.595761280556208,0.93267498473386,0.0546105401668811,0.324804768639585,0.0632055616465604,0.817829008214535,0.78164030235343,0.118803324663717,1,0.453734637418917,0.980009260190938,0.674238196208463,0.935624219233616,0.67331655951662
"6079",0.748655813125938,0.493643936322525,0.295302696180605,0.729621172846177,0.325971995030692,0.0885118183110863,0.679214349691308,0.52628860050381,0.999434219973619,0.966501231020369,0.813434330345861,0.323237423916364,0.661692001418844,0.471562640795055
"6080",0.329529209732536,0.381820870650134,0.981762919802214,0.427164698793787,0.576565236635057,0.0945651337177908,0.313364456130821,0.0185690457087393,0.999434219973619,0.874755594066142,0.866545493809262,0.968797569956682,0.021159599929384,0.389463892714854
"6081",0.0588382902694268,0.971605531148728,1,0.983843658594362,0.542273484715322,0.274834797250501,0.394894580111509,0.223784856822384,1,0.61018093652473,0.614175768647546,0.817526728452475,0.962129706871723,0.274937351996591
"6082",0.360483570071743,0.937021444614594,0.177454332762016,0.879184953784202,0.357718332237927,0.709935759953091,0.688104788681622,0.229227071543738,0.995372289728142,0.940633367417018,0.962859098481715,0.531190897702371,0.069715049014345,0.310584823913018
"6083",0.86426678665866,0.974229946276324,0.333236237208669,0.606743257985548,0.128096686085999,0.904898208086903,0.446608789232952,0.0310369629595651,0.999434219973619,0.449521596819932,0.189021056606486,0.468849151181744,0.0382597504724362,0.206758668897017
"6084",0.811958080139194,0.892672420781801,0.976093271460708,0.973149213664095,0.660004237731011,0.968021548859112,0.255345986663332,0.0239555449739224,0.945769978367279,0.961672866262732,0.961232129607692,0.446465368888367,0.211159872369027,0.0782571395222595
"6085",0.804863124676915,0.981363510782572,0.552627506688652,0.574008988619446,0.0980191378813399,0.613213262824502,0.231218084779562,0.00720924626258853,0.999434219973619,0.984283936498991,0.911056296752993,0.00630282528602513,0.791593832170327,0.0156805799595877
"6086",0.467250848554263,1,0.0874590204533603,0.420600543724279,0.234646463778509,0.932658355092268,0.887591588269491,0.613312629603581,0.997878920542309,0.528285893931663,0.912452632454912,0.261992429216626,0.884676149554348,0.699155878630511
"6087",0.234106622987225,1,0.0601970961677842,0.271317595113336,0.17009722828874,0.674238880549132,0.970552519498288,0.690168626721911,1,0.820032617134821,0.77932683178569,0.958800687189577,0.952727580757163,0.636368624373821
"6088",0.96539152015248,0.247277050395124,0.662887606299751,0.813752148899491,0.0594660294983292,0.245217635009996,0.435049526919359,0.0204985471969757,0.99463294306399,0.969414057278043,0.980764707432211,0.227724099575291,0.489841460353724,0.406305811065774
"6089",0.455572526410699,0.901486316398802,0.595841162878531,0.868842153147736,0.485236516762976,0.409032743333034,0.352659534157048,0.052464268018833,0.999434219973619,0.544898510233483,0.974825977732204,0.282217201311443,0.0579895575193426,0.413697354729414
"6090",0.851254175592867,0.92714532616123,0.0557497910661221,0.133891885144129,0.0530077345297908,0.963552834459744,0.702446822362022,0.00901821876292016,0.999434219973619,0.673741897358275,0.796988933991383,0.406841758907851,0.40430920065598,0.932399443492692
"6091",0.988454837132541,0.926229246386363,0.769510509479413,0.660100282981958,0.528957465975473,0.880376776858417,0.725622078230139,0.680327505074845,0.98014115169433,0.940248351432703,0.661127206538677,0.878921162450975,0.707482447875207,0.225828120289017
"6092",0.485747597489633,0.761318826349129,0.867401451429881,0.773415684525355,0.761488608007683,0.920705590736558,0.421404528239723,0.772023051535025,0.999434219973619,0.982661100196511,0.979888184699479,0.640319155279469,0.48976778763954,0.687449660039911
"6093",0.337078138861343,0.780242291434708,0.649054533221254,1,0.646382946741119,0.344527432224572,0.96147452669469,0.030522042555198,0.98847232088096,0.54773827750964,0.442132072449266,0.612783122922225,0.108086598673325,0.917857901535173
"6094",0.74465139612683,0.661506132355985,0.190359896807986,0.415817716246855,0.181544939360855,0.713915309717923,0.594495737893635,0.222630584277233,0.999434219973619,0.801977339460297,0.29436509868959,0.689284626948827,0.348477043256985,0.491142932965172
"6095",0.111719191811535,0.964330024142713,0.324352840296719,0.796793844871131,0.0146466967438685,0.935071666122912,0.0175112527821341,0.0610445674833083,1,0.960589903124938,0.819397232787517,0.108001496602384,0.963866790996219,0.235517726728164
"6096",0.838675523708821,0.90729071896713,0.791541527403086,1,0.935730617489922,0.690055334774456,0.648189311433088,0.819324377704023,0.995372289728142,0.978572895239341,0.382969680214491,0.490393701872925,0.707138745267604,0.283880537717219
"6097",0.965786289078519,0.93746911839631,0.0139500246827438,0.261730333901722,0.00195633179629766,0.827162446797342,0.00886597544837493,0.408003479537909,0.999434219973619,0.103906380659049,0.744152506098184,0.0174953687756616,0.763552615678117,0.034971628423795
